TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,White-alone pop,POP_ESTIMATE_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,POVALL_2018,PCTPOVALL_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,COUNTY_NAME,STATE_NAME,CNTY_FIPS,county_pop2018_18 and older,anycondition_prevalence,Obesity_prevalence,COPD_prevalence,diabetes_prevalence,CKD_prevalence,Percent_Pop_Aged_60_plus,Racial_Diversity_Index,Percent_Higher_Education,Minority_Population,Child_Poverty_Index
4462.0,558,557,428,420,426,633,1961,4462,11.5,13.7,-2.2,706,1492,1404,31.6,28962.0,1460,1347,113,7.7,28962,260.3,231.8,84.1,75.8,9.1,7.8,2.263566051,0.734414197,0.15128741,2.400490732,1.715867328,7.174661769,0,4771,1350,28.3,787,18,107,3440,64.8,46.9,16.4,25.3,6.2,32.27252353204841,2,21.73913043478261,2501,43.074999999999996
12738.0,1044,1201,1032,1036,1233,1875,12313,12738,8.3,14.3,-6.0,1085,3932,1782,14.2,45502.0,5114,4707,407,8.0,45502,287.0,249.7,97.8,87.6,7.9,6.7,5.632496875,4.820754678,0.183502161,9.449086952,7.675232733,25.87253033,0,12854,5142,40.0,884,22,141,10698,53.4,35.5,12.0,14.7,4.1,41.741246663526454,1,38.930758360810174,425,22.45
49455.0,6096,6214,5895,6171,5584,6779,46060,49455,11.3,11.0,0.3,4852,12028,7694,15.8,43799.0,22436,21281,1155,5.1,43799,355.6,304.1,112.9,94.8,10.2,7.4,31.91435549,22.50530199,0.420092222,52.43560746,16.39878071,123.7703036,8,49500,11948,24.1,50,32,57,38207,45.9,36.0,10.3,13.4,3.5,25.712263674047115,1,35.048023455666765,3395,23.6
5506.0,631,598,559,526,540,846,5383,5506,11.7,11.7,0.0,421,1657,589,11.0,51210.0,3116,3040,76,2.4,51210,218.2,193.1,84.8,77.9,6.9,6.5,3.352992971,1.488086891,0.205854927,2.229513536,3.769936426,7.12990753,0,5711,1817,31.8,582,15,9,4381,47.9,36.3,8.3,11.8,3.5,32.80058118416273,1,37.39556847075917,123,17.75
19489.0,2333,2538,2170,2140,2267,2799,18803,19489,11.5,11.8,-0.4,2259,6095,2979,15.6,44968.0,8597,8264,333,3.9,44968,230.8,212.0,80.3,74.4,6.5,6.1,10.05629765,2.460924273,0.384428407,7.662357114,9.677693915,25.35480085,0,19623,4677,23.8,194,14,117,15064,52.2,37.2,12.3,14.5,3.6,26.897224075119297,1,26.481605007953203,686,21.55
8271.0,932,1042,987,935,1009,1248,5185,8271,12.3,11.7,0.6,1741,1959,1807,22.1,35184.0,3078,2907,171,5.6,35184,191.3,174.8,65.9,61.2,7.1,6.7,5.777040914,0.29632952,0.274174041,3.265163584,3.038069934,9.363458931,0,8306,2049,24.7,112,24,9,6478,55.0,39.5,11.6,17.0,4.1,25.607544432354008,2,25.087655664369485,3086,32.0
35232.0,4173,5837,8915,4112,3119,3168,32602,35232,11.9,5.4,6.5,833,5184,3744,11.8,62109.0,19019,18481,538,2.8,62109,240.4,219.1,92.8,84.8,9.2,8.6,18.88922566,16.13371494,2.276291464,13.53794397,21.60480144,38.25767058,0,33697,5479,16.3,1439,41,11,28009,32.7,29.1,4.2,6.7,2.2,16.768846503178928,1,34.42325158946412,2630,8.75
18216.0,3920,3214,2826,2351,1671,2011,1876,18216,24.0,7.5,16.4,1798,4371,5869,32.7,44304.0,7400,6455,945,12.8,44304,276.9,256.7,112.8,105.6,9.6,8.5,11.85683407,8.546801223,0.51873649,5.384978805,14.62342868,20.89767004,0,17957,2082,11.6,69,1,50,11674,47.6,37.0,11.8,15.8,4.0,12.203557312252965,1,19.257795344751866,16340,40.05
63968.0,7627,7980,7877,7776,7997,8994,60616,63968,11.0,9.6,1.5,5300,17475,8709,14.3,50396.0,28474,27270,1204,4.2,50396,287.0,249.7,97.8,87.6,7.9,6.7,28.28541059,24.20898377,0.921515639,47.451656,38.54367149,129.9273057,12,62956,14301,22.7,874,22,117,49747,54.1,41.8,10.6,12.2,3.3,24.570097548774385,1,32.810155077538774,3352,19.15
20667.0,2597,2899,1995,2457,2491,3080,20043,20667,10.4,9.2,1.2,589,4267,1423,6.9,77838.0,11209,10894,315,2.8,77838,239.2,214.5,88.2,80.3,6.8,6.2,11.19440897,8.805554231,0.996248836,9.576843653,13.49756488,29.4054092,0,20414,4635,22.7,64,27,177,15650,40.4,33.8,6.3,9.4,2.7,24.909275656844247,1,43.23801229012435,624,6.55
96854.0,12050,12963,13096,11767,10268,12851,89864,96854,11.9,9.4,2.5,4911,21282,10555,11.3,60367.0,55213,53880,1333,2.4,60367,218.2,193.1,84.8,77.9,6.9,6.5,58.9812534,26.17638353,2.9057676592500004,39.21854414,66.31555077,125.4195539,18,96571,22155,22.9,593,15,61,74817,41.6,34.9,6.4,9.6,2.8,24.633985173560205,1,39.618394697173066,6990,11.35
153337.625,124557,111623,144762,140516,113954,123767,577732,950181,13.8,9.2,4.6,65724,175335,134476,14.5,55733.0,487844,470411,17433,3.6,55733,265.2,240.7,86.8,80.1,6.9,6.0,551.3901102,271.8139111,2.9057676592500004,517.2628097,369.3778408,1298.309578,412,912043,171837,18.8,300,9,31,735505,47.0,33.9,8.1,13.4,3.1,25.121199053396058,2,37.19048080991211,372449,20.75
37620.0,4852,4611,4429,4258,4241,5115,34861,37620,12.8,11.0,1.8,2956,9281,7154,19.5,46096.0,17778,16899,879,4.9,46096,284.4,240.5,99.6,87.2,7.0,5.8,14.65402148,7.358013606,0.552146286,28.49606313,17.87536692,63.13955175,9,38305,9723,25.4,46,13,121,28882,48.4,33.6,10.3,12.4,3.6,26.884635832004257,1,37.58639021796917,2759,29.35
23410.0,3271,3332,3027,3129,2987,3186,16204,23410,12.1,8.3,3.8,2608,5277,3582,15.5,58643.0,9992,9530,462,4.6,58643,260.3,231.8,84.1,75.8,9.1,7.8,11.87585864,3.853123341,0.793733361,12.59423757,9.00234293,37.6420511,0,23394,4024,17.2,772,18,75,17352,45.2,33.9,8.9,12.9,3.2,19.12857753096967,2,31.618966253737717,7206,19.3
34909.0,5099,5892,4936,4096,3509,3850,33752,34909,13.8,7.3,6.4,1885,6450,2069,6.3,70162.0,20433,20069,364,1.8,70162,218.2,193.1,84.8,77.9,6.9,6.5,21.25856005,9.434730344,1.305156132,14.13550455,23.90205425,45.20485687,0,34692,6858,19.8,617,15,167,25476,35.3,30.9,5.7,8.7,2.6,21.561774900455468,1,35.045403764072304,1157,6.95
12159.0,1307,1339,1178,1303,1304,1734,11379,12159,9.2,11.2,-2.0,1289,3545,1752,14.5,47572.0,5903,5698,205,3.5,47572,224.8,199.9,72.9,66.5,6.2,5.4,4.193949901,2.475277704,0.221559172,4.600635952,4.071944086,14.36025391,0,11246,3375,30.0,1612,43,379,9731,51.0,35.7,10.2,14.5,3.7,32.8480960605313,1,29.92844806316309,780,22.85
6682.0,648,712,780,616,742,1023,4091,6682,11.6,14.4,-2.8,909,2055,1498,22.8,35527.0,2497,2366,131,5.2,35527,207.6,188.2,79.9,75.0,7.0,6.5,2.893336541,0.46337727,0.195106219,1.993187395,3.735840668,8.06365134,0,7051,2097,29.7,137,3,73,5452,54.1,38.7,11.7,17.9,4.5,32.34061658186172,2,30.125710865010475,2591,34.95
15695.0,1993,1896,2825,2742,2137,1577,14330,15695,12.5,6.2,6.3,3640,2779,2693,21.5,45341.0,9126,8933,193,2.1,45341,224.8,199.9,72.9,66.5,6.2,5.4,5.413606686,3.195121603,0.285991545,5.938562486,5.256119946,18.53640803,0,14791,2482,16.8,1616,43,389,12166,48.4,39.0,5.7,13.7,3.1,16.087926091111818,2,23.281299776999045,1365,21.799999999999997
21737.0,2487,2723,2481,2348,2677,3239,20211,21737,12.6,13.4,-0.8,2278,6875,3950,18.6,41471.0,8749,8396,353,4.0,41471,207.6,188.2,79.9,75.0,7.0,6.5,9.412220351,1.507397742,0.634693786,6.48397402,12.15294352,26.23160568,0,21802,5494,25.2,140,3,83,17026,48.2,33.1,11.3,14.1,3.7,26.599806781064544,1,28.200763674840136,1526,28.55
12440.0,1148,1416,1135,1203,1314,1860,11708,12440,7.9,10.5,-2.6,722,3385,1811,14.9,46281.0,5956,5594,362,6.1,46281,302.7,265.0,104.9,96.0,7.4,6.6,6.384968293,4.017209218,0.281559366,7.127664257,7.772812095,20.80213802,0,12776,3913,30.6,916,23,71,10175,43.3,34.4,7.6,12.3,3.7,35.08038585209003,1,42.540192926045016,732,21.1
153337.625,31293,31805,31905,29370,26561,27382,178843,230221,13.6,9.4,4.2,21656,35529,33744,15.0,56848.0,107543,103634,3909,3.6,56848,224.8,199.9,72.9,66.5,6.2,5.4,79.40910767,46.86741577,2.9057676592500004,87.10938478,77.09902454,271.8999931,194,222277,47438,21.3,679,43,423,173639,43.7,33.0,7.9,13.2,3.4,25.121199053396058,2,37.19048080991211,51378,21.799999999999997
71671.0,12154,9351,16836,8765,6292,6321,51505,71671,20.1,8.6,11.5,5758,13172,11906,18.2,40299.0,24853,23549,1304,5.2,40299,230.9,214.6,77.3,72.9,8.3,7.6,47.05993642,15.81496159,1.684149054,31.67804172,30.47507812,103.5511075,18,72438,11300,15.6,490,17,47,52408,52.3,40.9,9.8,13.4,3.1,16.676200973894602,2,30.803253756749594,20166,27.1
39563.0,5510,5920,5049,4433,4629,4750,17576,39563,13.4,13.3,0.1,4670,9095,11814,30.6,33983.0,14572,13739,833,5.7,33983,191.3,174.8,65.9,61.2,7.1,6.7,27.63354729,1.41744466,1.311467489,15.61838555,14.53211955,44.78860182,28,39763,8664,21.8,54,24,113,29319,55.8,41.6,11.2,18.4,4.4,23.436038723049315,2,29.712104744331825,21987,43.074999999999996
13987.0,1510,1521,2510,2042,1786,1674,5649,13987,10.7,11.4,-0.8,3094,3148,3852,33.4,32692.0,5399,5114,285,5.3,32692,191.3,174.8,65.9,61.2,7.1,6.7,9.769492354,0.501119694,0.463652801,5.521683358,5.137647705,15.83444566,0,14552,2813,19.3,980,24,135,11240,55.6,42.4,10.9,17.6,4.2,21.048116107814398,2,26.55322799742618,8338,39.95
33406.0,4053,4784,6728,3730,3243,3717,30094,33406,12.2,8.1,4.0,2326,6163,5142,16.1,47982.0,16617,16030,587,3.5,47982,227.6,206.5,88.0,80.5,6.8,6.3,18.8399649,9.54619415,1.594856955,13.82591821,20.52661218,43.74956526,6,33302,6409,19.2,603,16,111,25967,42.8,34.0,7.1,11.0,2.9,21.406334191462612,1,34.36508411662575,3312,14.35
108718.0,11646,15465,14457,13646,12369,13693,88766,108718,10.2,8.1,2.1,6200,11913,8912,8.7,80392.0,55903,54408,1495,2.7,80392,263.2,231.8,90.3,81.7,7.3,6.3,57.15628178,26.82950074,1.225324487,54.22060853,47.59619803,150.0001392,12,105105,24260,23.1,1683,46,3,87190,35.9,26.5,6.2,9.4,2.7,25.241450357806432,2,36.54155705586931,19952,8.7
153337.625,61144,69544,73888,70902,71965,83784,500335,564022,10.0,9.7,0.3,58891,116818,59147,10.8,66005.0,302918,289955,12963,4.3,66005,355.6,353.7,134.3,114.6,9.6,7.3,511.8744623,176.9987365,2.9057676592500004,751.2231692,161.0639472,1693.336942,96,557016,124173,22.3,823,21,5,447923,40.6,29.6,7.4,9.7,2.9,25.121199053396058,2,37.19048080991211,63687,13.45
5420.0,692,626,563,559,528,755,5248,5420,12.1,15.4,-3.3,362,1461,655,12.4,48104.0,2927,2847,80,2.7,48104,227.6,206.5,88.0,80.5,6.8,6.3,3.056714654,1.548834709,0.258759645,2.243204116,3.330366941,7.098205224,0,5572,1719,30.9,64,16,201,4209,45.3,35.9,9.0,13.1,3.6,31.309963099630995,1,38.025830258302584,172,17.15
17948.0,2335,2295,2116,2107,2034,2346,17047,17948,12.7,14.4,-1.7,2121,4362,3050,17.4,37799.0,7175,6890,285,4.0,37799,207.6,188.2,79.9,75.0,7.0,6.5,7.771566033,1.24464161,0.524059625,5.35374549,10.03455078,21.6591461,2,17514,4836,27.6,55,3,121,13693,51.6,35.8,11.6,14.5,3.8,26.270336527746824,1,32.23200356585692,901,25.75
12188.0,1532,1542,1390,1357,1481,1678,11755,12188,11.9,15.2,-3.4,1528,2950,1982,16.6,40191.0,5464,5270,194,3.6,40191,273.1,236.3,86.6,79.0,7.0,6.3,6.797800097,1.32295495,0.242707525,7.581626037,5.443014652,21.61489554,0,12226,3126,25.6,44,25,123,9368,48.0,35.7,10.9,13.0,3.4,26.320971447325235,1,33.52477847062685,433,23.75
3475.0,389,386,357,389,307,488,3343,3475,9.7,11.7,-2.0,193,899,434,12.9,46101.0,2004,1951,53,2.6,46101,227.6,206.5,88.0,80.5,6.8,6.3,1.95979399,0.993025944,0.165902171,1.438216661,2.135244487,4.550971061,0,3684,1175,31.9,664,16,141,2765,48.5,36.9,8.6,13.1,3.5,33.35251798561151,1,43.36690647482014,132,18.450000000000003
86934.0,10312,11500,11802,9303,9069,11820,30133,86934,10.4,13.2,-2.8,8541,19088,21733,25.9,37134.0,34534,32547,1987,5.8,37134,229.5,205.0,80.1,72.3,7.0,6.2,36.26719277,17.93695673,1.179837954,36.54077839,40.02899495,110.3233983,20,89116,22393,25.1,1431,40,75,67890,53.9,42.0,9.3,17.6,4.4,26.604090459428992,2,36.27924632479812,56801,35.3
46582.0,6092,6207,5626,5674,5412,5988,31359,46582,13.2,13.5,-0.3,7126,13475,11028,24.6,36850.0,16835,15867,968,5.7,36850,260.3,231.8,84.1,75.8,9.1,7.8,23.63098023,7.667073536,1.579397156,25.06043462,17.91316268,74.90141069,13,46449,11494,24.7,64,18,117,35350,58.6,41.7,12.4,17.4,4.2,24.86582800223262,2,23.285818556523978,15223,37.35
25675.0,2513,3154,4898,3022,2849,3252,13841,25675,9.6,10.7,-1.0,3087,6868,4758,23.4,42098.0,9353,8709,644,6.9,42098,355.6,306.1,116.2,97.6,9.6,7.5,14.20412553,9.776755261,0.21244579,24.16783308,7.286890601,58.3461118,0,25801,5570,21.6,801,20,39,21290,48.5,36.0,9.3,14.9,3.5,23.31840311587147,2,27.665043816942553,11834,31.299999999999997
45313.0,4915,5739,4922,5299,5400,6548,43991,45313,10.2,12.6,-2.4,2902,12488,5740,12.9,53409.0,23066,21934,1132,4.9,53409,284.4,240.5,99.6,87.2,7.0,5.8,17.65065591,8.862670668,0.665055945,34.32328837,21.53074166,76.05110336,0,45960,12200,26.5,515,13,117,35669,45.1,33.2,9.4,11.3,3.3,27.56383377838589,1,37.41310440712378,1322,18.5
10627.0,1314,1510,1317,1123,1189,1339,2915,10627,12.7,13.0,-0.4,1662,2903,3504,33.4,25385.0,2734,2472,262,9.6,25385,217.1,196.7,77.2,71.2,7.6,6.9,5.515836854,1.16317411,0.219589879,4.967949236,4.061325677,13.78850506,0,10919,2751,25.2,65,0,131,8102,58.9,45.3,12.2,21.8,5.0,26.67733132586807,2,24.832972616919168,7712,43.074999999999996
2508.0,305,275,193,206,226,347,2349,2508,11.5,12.3,-0.8,250,764,434,17.7,37360.0,1165,1126,39,3.3,37360,227.6,206.5,88.0,80.5,6.8,6.3,1.41443549,0.716693257,0.119736013,1.037999248,1.541062784,3.284556956,0,2581,935,36.2,636,16,49,1965,53.2,39.4,11.1,16.3,4.2,38.11802232854865,1,35.047846889952154,159,27.75
102539.0,14666,15162,13716,13063,11941,12421,89128,102539,14.2,8.8,5.4,8688,21064,13835,13.8,60059.0,55149,53777,1372,2.5,60059,218.2,193.1,84.8,77.9,6.9,6.5,62.44325213,27.71284811,2.9057676592500004,41.52053914,70.20804779,132.7812547,33,102397,20666,20.2,622,15,193,75797,42.3,34.1,6.9,10.7,3.0,21.035898536166727,1,34.747754512917034,13411,19.55
11139.0,973,1142,933,955,1185,1486,10700,11139,8.7,14.5,-5.9,958,2834,1602,14.6,42878.0,4111,3933,178,4.3,42878,255.0,223.5,86.2,78.1,7.1,6.2,5.060148869,4.550593916,0.120147694,5.422737446,4.316735011,16.06868135,0,10753,4115,38.3,13,33,43,9215,49.7,31.3,11.8,15.1,4.2,40.08438818565401,1,40.45246431457043,439,22.35
18975.0,2192,2555,1874,2147,2230,2985,18194,18975,10.5,7.9,2.6,858,5350,1411,7.6,69246.0,10167,9836,331,3.3,69246,227.6,206.5,88.0,80.5,6.8,6.3,10.70132114,5.422350296,0.905897465,7.853283783,11.65935659,24.85026644,0,18856,4716,25.0,36,16,87,14647,44.6,35.8,7.7,11.6,3.0,26.308300395256918,1,36.99604743083004,781,9.85
78753.0,9172,10623,13339,9456,8550,9482,69088,78753,10.9,9.0,1.9,4667,16126,10334,13.8,51962.0,40008,38906,1102,2.8,51962,273.1,236.3,86.6,79.0,7.0,6.3,43.92411807,8.548299244,1.56825941,48.98882469,35.17014546,139.6650696,32,78013,16826,21.6,993,25,31,61977,42.9,33.6,8.3,10.6,2.9,23.022615011491627,2,37.428415425444115,9665,16.6
19794.0,1833,2122,1444,1797,2009,2916,18867,19794,8.4,12.8,-4.4,1798,5162,3964,20.3,40602.0,8060,7465,595,7.4,40602,247.1,236.2,91.5,88.0,9.8,9.4,9.391065654,7.285529109,1.043451739,6.40977497,10.9376102,21.46529292,0,19249,7031,36.5,138,26,53,16185,44.2,30.8,9.9,14.3,4.1,38.76427200161665,1,39.45640092957462,927,32.3
7177.0,858,924,745,817,868,1081,7038,7177,12.1,15.3,-3.2,1521,1909,2202,31.4,30144.0,1904,1758,146,7.7,30144,230.9,214.6,77.3,72.9,8.3,7.6,4.712494086,1.583680698,0.168647539,3.172179898,3.05171737,10.36941439,0,7251,1797,24.8,745,17,237,5527,60.9,40.5,18.2,19.2,4.6,26.250522502438344,1,22.55817193813571,139,42.2
20192.0,2550,2663,2566,2520,2347,2601,12622,20192,11.7,12.1,-0.4,2806,5576,5051,26.2,35103.0,8318,7799,519,6.2,35103,260.3,231.8,84.1,75.8,9.1,7.8,10.24337196,3.3234629,0.684624691,10.86300064,7.764857259,32.46767603,2,20619,4470,21.7,524,18,83,15486,55.2,40.9,12.1,16.7,4.2,24.489896988906498,2,26.441164817749602,7570,34.95
9345.0,1179,1160,923,1092,981,1275,8890,9345,12.0,11.5,0.4,684,2226,936,10.2,51552.0,5037,4853,184,3.7,51552,302.7,265.0,104.9,96.0,7.4,6.6,4.796425136,3.017750815,0.211509025,5.354342643,5.838981433,15.62668648,0,9448,2663,28.2,945,23,151,7183,46.5,36.9,7.1,11.5,3.4,29.26698769395399,1,40.064205457463885,455,13.100000000000001
5064.0,422,572,524,478,625,841,4970,5064,6.1,13.6,-7.5,293,1686,599,11.9,50858.0,2286,2205,81,3.5,50858,263.2,231.8,90.3,81.7,7.3,6.3,2.662295213,1.249697306,0.057074663,2.525553833,2.216993937,6.986889982,0,5131,1476,28.8,1325,46,45,4176,44.3,31.6,8.8,11.6,3.2,31.635071090047397,1,38.17140600315956,94,20.25
61497.0,11238,7650,14010,8729,5651,5842,29042,61497,22.8,5.7,17.0,3252,11391,9562,16.1,47685.0,25706,24597,1109,4.3,47685,228.7,202.9,79.1,71.9,7.0,6.1,28.14855827,19.44968917,0.847672056,29.10145858,19.94075436,74.75882931,0,62120,7447,12.0,316,10,179,44253,46.7,37.1,6.6,12.0,2.8,13.621802689562093,2,34.11223311706262,32455,22.799999999999997
64000.0,8000,9246,10143,7692,7157,8018,58973,64000,12.5,9.1,3.4,6117,14318,9647,16.0,45788.0,28998,27702,1296,4.5,45788,207.6,188.2,79.9,75.0,7.0,6.5,27.71229252,4.438213898,1.868721641,19.0906904,35.78177233,77.23341601,11,63372,12757,20.1,150,3,115,49491,48.5,33.9,9.3,12.5,3.1,21.475,1,31.131249999999998,5027,19.7
24947.0,2927,3641,3197,2901,2825,3021,24056,24947,10.4,9.0,1.4,623,5277,1547,6.6,74646.0,13845,13564,281,2.0,74646,218.2,193.1,84.8,77.9,6.9,6.5,15.1919934,6.7423363,0.932703029,10.10164805,17.08111224,32.30472269,0,24741,6207,25.1,584,15,17,19380,44.5,36.1,6.0,9.2,2.7,25.794684731631058,1,41.79260031266285,891,6.2
8315.0,917,992,930,835,915,1164,5360,8315,11.1,12.2,-1.1,859,2346,2083,25.4,36869.0,3062,2900,162,5.3,36869,228.7,202.9,79.1,71.9,7.0,6.1,3.805962275,2.629789509,0.11461361,3.934803781,2.696186359,10.10812992,0,8549,2541,29.7,332,10,253,6587,53.4,38.2,11.2,17.1,4.3,30.811785929043893,2,32.760072158749246,2955,39.35
32208.0,3559,3952,4339,3733,3946,4620,30654,32208,11.6,10.8,0.8,2189,9370,4663,15.5,51031.0,15100,14582,518,3.4,51031,230.8,212.0,80.3,74.4,6.5,6.1,16.61928445,4.066983887,0.635315826,12.66299953,15.99359462,41.90196653,6,32293,7164,22.2,36,14,77,25644,43.2,33.2,10.1,12.7,3.1,25.021733730750125,1,32.87071535022355,1554,22.1
42470.0,5770,6006,5488,5560,5052,5511,35498,42470,13.8,12.1,1.6,5737,10864,9079,21.8,43679.0,18522,17746,776,4.2,43679,228.7,202.9,79.1,71.9,7.0,6.1,19.43947298,13.43200968,0.58540469,20.09754859,13.77114067,51.62865637,0,41444,8705,21.0,149,10,233,31692,48.8,35.6,10.1,13.9,3.5,21.386861313868614,2,25.46974334824582,6972,29.1
121421.0,14783,15943,13960,16346,15799,15616,107297,121421,10.9,8.7,2.2,7790,25636,11695,9.7,63677.0,57716,55923,1793,3.1,63677,207.6,188.2,79.9,75.0,7.0,6.5,52.57584797,8.420193276,2.9057676592500004,36.21891749,67.88529029,146.5274782,16,116252,26545,22.8,154,3,125,93198,48.6,32.0,7.9,10.7,2.9,23.86242906910666,2,39.51705223972789,14124,12.45
112067.0,9343,11573,10010,10176,11890,15194,94080,112067,7.2,11.9,-4.7,6500,27619,11450,10.3,58975.0,47077,45173,1904,4.0,58975,265.2,240.7,86.8,80.1,6.9,6.0,65.03248906,32.05849157,1.141751628,61.00741995,43.56545383,153.1262564,18,105015,38651,36.8,301,9,35,93183,45.2,29.8,10.5,14.8,4.0,34.37251822570427,2,42.23277146706881,17987,17.4
153337.625,53407,53561,57388,53044,48602,53867,244947,413757,12.9,10.9,2.0,38247,92986,84539,20.8,43598.0,187406,178608,8798,4.7,43598,217.1,196.7,77.2,71.2,7.6,6.9,214.7563856,45.28760988,2.9057676592500004,193.4246516,158.1257108,536.848639,157,414328,88103,21.3,48,0,97,317046,48.9,36.9,9.1,14.4,3.5,25.121199053396058,2,37.19048080991211,168810,30.9
43724.0,4781,4953,4267,4653,4371,5623,37631,43724,10.4,12.8,-2.4,3181,8118,7396,17.1,47560.0,17410,16244,1166,6.7,47560,279.6,243.8,96.2,87.1,7.2,6.2,17.03771695,8.750979958,0.396817204,24.7187274,16.79896342,64.96196073,4,43530,14018,32.2,210,4,93,34922,40.8,28.4,9.3,12.9,4.0,34.47991949501418,1,46.8689964321654,6093,23.9
26321.0,3265,3437,3187,3114,3217,3629,25535,26321,10.8,11.1,-0.3,3547,7418,5431,21.4,40780.0,10995,10455,540,4.9,40780,230.9,214.6,77.3,72.9,8.3,7.6,17.28264691,5.808006084,0.618499634,11.63368359,11.19189813,38.02889176,6,26129,6066,23.2,713,17,85,20167,57.7,43.6,14.4,15.8,3.8,24.588731431176626,1,26.00585084153338,786,28.6
53889.0,6117,5711,5197,5098,4672,6979,42312,53889,10.5,14.8,-4.2,5718,11144,10804,20.4,43585.0,21518,20251,1267,5.9,43585,242.0,224.0,78.1,73.2,6.9,6.1,25.57073606,14.57749867,0.623676489,24.98463045,20.20561542,69.64888409,8,53145,18752,35.3,97,2,7,43062,47.1,32.0,11.0,14.2,4.6,37.326727161387296,1,40.99723505724731,11577,33.25
60913.0,8931,8159,8268,8347,6293,7280,51921,60913,14.4,10.5,3.9,4785,14893,9001,15.2,52387.0,27330,26498,832,3.0,52387,206.7,189.1,73.9,68.5,6.2,5.8,17.47177853,19.89712709,1.931010005,20.37601757,34.91266089,72.01894915,30,62421,13092,21.0,245,36,47,45192,50.8,37.1,8.5,11.8,3.2,22.384384285784645,1,34.18482097417628,8992,21.35
7584.0,834,943,759,808,848,1034,6964,7584,10.0,8.3,1.7,650,1614,1077,14.4,55008.0,3305,3179,126,3.8,55008,224.8,199.9,72.9,66.5,6.2,5.4,2.615915458,1.543918588,0.138194322,2.869579987,2.539816099,8.957000221,0,7510,2153,28.7,1561,43,175,5963,51.3,37.2,8.5,15.4,3.8,31.091772151898734,2,39.46466244725738,620,22.3
35205.0,4443,4361,4656,4289,4055,4572,32112,35205,12.5,10.6,2.0,2904,8591,5032,14.7,48226.0,17604,17002,602,3.4,48226,218.2,193.1,84.8,77.9,6.9,6.5,21.43881539,9.514729203,1.316222797,14.25536216,24.10472428,45.58815739,11,35321,8335,23.6,620,15,179,27274,44.3,35.9,8.1,11.8,3.3,25.07882403067746,1,35.73356057378213,3093,19.55
31529.0,4279,4193,3753,3954,3275,4168,29004,31529,13.6,10.3,3.3,1726,6837,3654,12.0,60180.0,16786,16171,615,3.7,60180,302.7,265.0,104.9,96.0,7.4,6.6,16.18260975,10.18155864,0.713608138,18.06496193,19.70007979,52.72271781,5,31564,7554,23.9,149,23,119,23900,43.3,33.3,6.1,10.3,3.0,25.07849915950395,1,40.08056075359193,2525,16.05
7958.0,866,925,732,786,881,1147,7569,7958,11.6,14.0,-2.4,902,2622,1912,24.3,31659.0,2957,2829,128,4.3,31659,207.6,188.2,79.9,75.0,7.0,6.5,3.445850373,0.551864159,0.232363857,2.373808035,4.449239753,9.603492572,0,7925,2684,33.9,156,3,129,6332,50.1,33.5,12.9,16.0,4.2,32.93541090726313,1,28.776074390550388,389,34.15
62190.0,8829,9115,7809,9035,8522,8178,51087,62190,12.5,7.8,4.7,4568,14388,5080,8.3,65793.0,29925,28936,989,3.3,65793,228.7,202.9,79.1,71.9,7.0,6.1,28.46575994,19.66886465,0.857224339,29.42939833,20.16546358,75.60127478,0,57087,9061,15.9,375,10,103,45726,41.7,33.4,7.4,10.5,2.7,17.208554429972665,2,30.726804952564724,11103,12.0
13188.0,1872,1820,1523,1742,1508,1750,12469,13188,12.9,6.8,6.0,803,3570,1614,12.3,59500.0,7579,7302,277,3.7,59500,285.7,262.5,95.4,88.9,7.8,7.1,6.703332629,5.202897553,0.206078274,5.795662028,6.305068998,16.87757911,0,13056,2777,21.3,258,5,81,9770,35.2,26.3,7.2,9.7,3.0,22.54322111010009,1,33.92478010312405,719,16.2
115456.0,13253,14844,13763,13812,13826,16848,103566,115456,10.5,9.2,1.3,5885,29054,8432,7.5,61906.0,62903,61332,1571,2.5,61906,264.9,238.3,94.6,86.4,7.9,7.1,60.39349604,36.54193776,2.641346588,60.61195328,65.06053701,182.6501095,13,115094,27003,23.5,1823,49,117,90025,39.9,33.5,6.4,9.4,2.9,25.213068181818183,1,39.11793237250554,11890,10.0
